station_id,suburb,road_name,period,traffic_count,wgs84_latitude,wgs84_longitude
1003,Sydney,Sydney Harbour Tunnel,ALL DAYS,89163,-33.860836,151.213791
1003,Sydney,Sydney Harbour Tunnel,AM PEAK,24998,-33.860836,151.213791
1003,Sydney,Sydney Harbour Tunnel,OFF PEAK,43575,-33.860836,151.213791
1003,Sydney,Sydney Harbour Tunnel,PM PEAK,23367,-33.860836,151.213791
2062,Newtown,Enmore Road,ALL DAYS,28335,-33.898201,151.177399
2062,Newtown,Enmore Road,AM PEAK,6526,-33.898201,151.177399
2062,Newtown,Enmore Road,OFF PEAK,14554,-33.898201,151.177399
2062,Newtown,Enmore Road,PM PEAK,7435,-33.898201,151.177399
2309,Alexandria,O'riordan Street,ALL DAYS,25358,-33.907532,151.200974
2309,Alexandria,O'riordan Street,AM PEAK,6625,-33.907532,151.200974
2309,Alexandria,O'riordan Street,OFF PEAK,13409,-33.907532,151.200974
2309,Alexandria,O'riordan Street,PM PEAK,6790,-33.907532,151.200974
2393,Darlinghurst,Crown Street,ALL DAYS,9641,-33.874722,151.216217
2393,Darlinghurst,Crown Street,AM PEAK,2063,-33.874722,151.216217
2393,Darlinghurst,Crown Street,OFF PEAK,5378,-33.874722,151.216217
2393,Darlinghurst,Crown Street,PM PEAK,2276,-33.874722,151.216217
4004,South Grafton,Craig Street,ALL DAYS,23117,-29.697966,152.942108
4004,South Grafton,Craig Street,AM PEAK,5367,-29.697966,152.942108
4004,South Grafton,Craig Street,OFF PEAK,12438,-29.697966,152.942108
4004,South Grafton,Craig Street,PM PEAK,6782,-29.697966,152.942108
5002,Pinny Beach,Pacific Highway,ALL DAYS,19779,-33.100418,151.629105
5002,Pinny Beach,Pacific Highway,AM PEAK,5448,-33.100418,151.629105
5002,Pinny Beach,Pacific Highway,OFF PEAK,8940,-33.100418,151.629105
5002,Pinny Beach,Pacific Highway,PM PEAK,6164,-33.100418,151.629105
5013,Blue Haven,Pacific Highway,ALL DAYS,20324,-33.208641,151.516586
5013,Blue Haven,Pacific Highway,AM PEAK,5277,-33.208641,151.516586
5013,Blue Haven,Pacific Highway,OFF PEAK,10188,-33.208641,151.516586
5013,Blue Haven,Pacific Highway,PM PEAK,6194,-33.208641,151.516586
5150,Millers Forest,Raymond Terrace Road,ALL DAYS,10226,-32.752235,151.72522
5150,Millers Forest,Raymond Terrace Road,AM PEAK,3048,-32.752235,151.72522
5150,Millers Forest,Raymond Terrace Road,OFF PEAK,4774,-32.752235,151.72522
5150,Millers Forest,Raymond Terrace Road,PM PEAK,3518,-32.752235,151.72522
5167,Milbrodale,Putty Road,ALL DAYS,659,-32.694839,150.989945
5167,Milbrodale,Putty Road,AM PEAK,124,-32.694839,150.989945
5167,Milbrodale,Putty Road,OFF PEAK,322,-32.694839,150.989945
5167,Milbrodale,Putty Road,PM PEAK,163,-32.694839,150.989945
5194,Abermain,Cessnock Road,ALL DAYS,15702,-32.821819,151.419708
5194,Abermain,Cessnock Road,AM PEAK,4007,-32.821819,151.419708
5194,Abermain,Cessnock Road,OFF PEAK,7835,-32.821819,151.419708
5194,Abermain,Cessnock Road,PM PEAK,4855,-32.821819,151.419708
5196,Freemans Waterhole,Freemans Drive,ALL DAYS,10226,-32.97062683,151.4822235
5196,Freemans Waterhole,Freemans Drive,AM PEAK,2203,-32.97062683,151.4822235
5196,Freemans Waterhole,Freemans Drive,OFF PEAK,4713,-32.97062683,151.4822235
5196,Freemans Waterhole,Freemans Drive,PM PEAK,2740,-32.97062683,151.4822235
5201,Charlestown,Pacific Highway,ALL DAYS,28005,-32.963619,151.695831
5201,Charlestown,Pacific Highway,AM PEAK,7516,-32.963619,151.695831
5201,Charlestown,Pacific Highway,OFF PEAK,13372,-32.963619,151.695831
5201,Charlestown,Pacific Highway,PM PEAK,9222,-32.963619,151.695831
5204,New Lambton Heights,Lookout Road,ALL DAYS,43060,-32.92556,151.696289
5204,New Lambton Heights,Lookout Road,AM PEAK,11984,-32.92556,151.696289
5204,New Lambton Heights,Lookout Road,OFF PEAK,21656,-32.92556,151.696289
5204,New Lambton Heights,Lookout Road,PM PEAK,13398,-32.92556,151.696289
5207,Waratah,Maud Street,ALL DAYS,18938,-32.896118,151.720154
5207,Waratah,Maud Street,AM PEAK,5085,-32.896118,151.720154
5207,Waratah,Maud Street,OFF PEAK,11081,-32.896118,151.720154
5207,Waratah,Maud Street,PM PEAK,5824,-32.896118,151.720154
5208,Argenton,Lake Road,ALL DAYS,25406,-32.941467,151.624649
5208,Argenton,Lake Road,AM PEAK,6311,-32.941467,151.624649
5208,Argenton,Lake Road,OFF PEAK,13185,-32.941467,151.624649
5208,Argenton,Lake Road,PM PEAK,7847,-32.941467,151.624649
5210,Redhead,Red Head Road,ALL DAYS,9074,-33.00746536,151.7157898
5210,Redhead,Red Head Road,AM PEAK,2378,-33.00746536,151.7157898
5210,Redhead,Red Head Road,OFF PEAK,4247,-33.00746536,151.7157898
5210,Redhead,Red Head Road,PM PEAK,2911,-33.00746536,151.7157898
5213,Belmont,Croudace Bay Road,ALL DAYS,12386,-33.025345,151.650024
5213,Belmont,Croudace Bay Road,AM PEAK,3053,-33.025345,151.650024
5213,Belmont,Croudace Bay Road,OFF PEAK,5963,-33.025345,151.650024
5213,Belmont,Croudace Bay Road,PM PEAK,3889,-33.025345,151.650024
5223,Denman,Palace Street,ALL DAYS,2799,-32.380688,150.690872
5223,Denman,Palace Street,AM PEAK,589,-32.380688,150.690872
5223,Denman,Palace Street,OFF PEAK,1517,-32.380688,150.690872
5223,Denman,Palace Street,PM PEAK,765,-32.380688,150.690872
5571,Glendale,Main Road,ALL DAYS,23792,-32.928658,151.641113
5571,Glendale,Main Road,AM PEAK,7029,-32.928658,151.641113
5571,Glendale,Main Road,OFF PEAK,11358,-32.928658,151.641113
5571,Glendale,Main Road,PM PEAK,7946,-32.928658,151.641113
5962,Kooragang,Nelson Bay Road,ALL DAYS,25261,-32.884647,151.786591
5962,Kooragang,Nelson Bay Road,AM PEAK,7357,-32.884647,151.786591
5962,Kooragang,Nelson Bay Road,OFF PEAK,11908,-32.884647,151.786591
5962,Kooragang,Nelson Bay Road,PM PEAK,7896,-32.884647,151.786591
7002,Braemar,Old Hume Highway,ALL DAYS,19993,-34.432686,150.480286
7002,Braemar,Old Hume Highway,AM PEAK,4903,-34.432686,150.480286
7002,Braemar,Old Hume Highway,OFF PEAK,9471,-34.432686,150.480286
7002,Braemar,Old Hume Highway,PM PEAK,6109,-34.432686,150.480286
7094,Macquarie Pass,Illawarra Highway,ALL DAYS,3676,-34.566525,150.662857
7094,Macquarie Pass,Illawarra Highway,AM PEAK,903,-34.566525,150.662857
7094,Macquarie Pass,Illawarra Highway,OFF PEAK,1596,-34.566525,150.662857
7094,Macquarie Pass,Illawarra Highway,PM PEAK,1160,-34.566525,150.662857
7097,Spring Hill,Five Islands Road,ALL DAYS,37624,-34.465855,150.874085
7097,Spring Hill,Five Islands Road,AM PEAK,10473,-34.465855,150.874085
7097,Spring Hill,Five Islands Road,OFF PEAK,20099,-34.465855,150.874085
7097,Spring Hill,Five Islands Road,PM PEAK,10480,-34.465855,150.874085
7101,Gerringong,Fern Street,ALL DAYS,11583,-34.75335693,150.8264313
7101,Gerringong,Fern Street,AM PEAK,2551,-34.75335693,150.8264313
7101,Gerringong,Fern Street,OFF PEAK,5256,-34.75335693,150.8264313
7101,Gerringong,Fern Street,PM PEAK,3428,-34.75335693,150.8264313
7264,Port Kembla,Illawarra Street,ALL DAYS,7039,-34.48645,150.901474
7264,Port Kembla,Illawarra Street,AM PEAK,1563,-34.48645,150.901474
7264,Port Kembla,Illawarra Street,OFF PEAK,3779,-34.48645,150.901474
7264,Port Kembla,Illawarra Street,PM PEAK,2117,-34.48645,150.901474
7352,Sutton Forest,Hume Highway,ALL DAYS,22634,-34.617638,150.214416
7352,Sutton Forest,Hume Highway,AM PEAK,4511,-34.617638,150.214416
7352,Sutton Forest,Hume Highway,OFF PEAK,12068,-34.617638,150.214416
7352,Sutton Forest,Hume Highway,PM PEAK,5502,-34.617638,150.214416
7355,Falls Creek,Jervis Bay Road,ALL DAYS,8614,-34.986893,150.592178
7355,Falls Creek,Jervis Bay Road,AM PEAK,2277,-34.986893,150.592178
7355,Falls Creek,Jervis Bay Road,OFF PEAK,4067,-34.986893,150.592178
7355,Falls Creek,Jervis Bay Road,PM PEAK,2616,-34.986893,150.592178
7593,Figtree,Princes Highway,ALL DAYS,26887,-34.439182,150.85762
7593,Figtree,Princes Highway,AM PEAK,6357,-34.439182,150.85762
7593,Figtree,Princes Highway,OFF PEAK,13145,-34.439182,150.85762
7593,Figtree,Princes Highway,PM PEAK,8799,-34.439182,150.85762
7737,Menangle Park,Hume Motorway,ALL DAYS,52107,-34.115025,150.759109
7737,Menangle Park,Hume Motorway,AM PEAK,12402,-34.115025,150.759109
7737,Menangle Park,Hume Motorway,OFF PEAK,26184,-34.115025,150.759109
7737,Menangle Park,Hume Motorway,PM PEAK,14290,-34.115025,150.759109
7747,Bulli,Princes Highway,ALL DAYS,13224,-34.320358,150.895767
7747,Bulli,Princes Highway,AM PEAK,3363,-34.320358,150.895767
7747,Bulli,Princes Highway,OFF PEAK,6380,-34.320358,150.895767
7747,Bulli,Princes Highway,PM PEAK,3912,-34.320358,150.895767
8001,Stony Creek,Princes Highway,ALL DAYS,3468,-36.627476,149.843384
8001,Stony Creek,Princes Highway,AM PEAK,929,-36.627476,149.843384
8001,Stony Creek,Princes Highway,OFF PEAK,1773,-36.627476,149.843384
8001,Stony Creek,Princes Highway,PM PEAK,1034,-36.627476,149.843384
8002,Stony Creek,Snowy Mountains Highway,ALL DAYS,1787,-36.631699,149.814713
8002,Stony Creek,Snowy Mountains Highway,AM PEAK,428,-36.631699,149.814713
8002,Stony Creek,Snowy Mountains Highway,OFF PEAK,867,-36.631699,149.814713
8002,Stony Creek,Snowy Mountains Highway,PM PEAK,510,-36.631699,149.814713
8052,North Batemans Bay,Princes Highway,ALL DAYS,8733,-35.699673,150.184463
8052,North Batemans Bay,Princes Highway,AM PEAK,2046,-35.699673,150.184463
8052,North Batemans Bay,Princes Highway,OFF PEAK,4375,-35.699673,150.184463
8052,North Batemans Bay,Princes Highway,PM PEAK,2479,-35.699673,150.184463
8062,Bodalla,Princes Highway,ALL DAYS,5191,-36.105434,150.056808
8062,Bodalla,Princes Highway,AM PEAK,1174,-36.105434,150.056808
8062,Bodalla,Princes Highway,OFF PEAK,2756,-36.105434,150.056808
8062,Bodalla,Princes Highway,PM PEAK,1423,-36.105434,150.056808
8080,Pine Valley,Snowy Mountains Highway,ALL DAYS,3590,-36.241871,149.064804
8080,Pine Valley,Snowy Mountains Highway,AM PEAK,895,-36.241871,149.064804
8080,Pine Valley,Snowy Mountains Highway,OFF PEAK,1713,-36.241871,149.064804
8080,Pine Valley,Snowy Mountains Highway,PM PEAK,1109,-36.241871,149.064804
8082,Bunyan,Monaro Highway,ALL DAYS,4343,-36.155613,149.151504
8082,Bunyan,Monaro Highway,AM PEAK,920,-36.155613,149.151504
8082,Bunyan,Monaro Highway,OFF PEAK,2104,-36.155613,149.151504
8082,Bunyan,Monaro Highway,PM PEAK,1258,-36.155613,149.151504
8177,Bombala,Monaro Highway,ALL DAYS,1134,-36.893013,149.239685
8177,Bombala,Monaro Highway,AM PEAK,263,-36.893013,149.239685
8177,Bombala,Monaro Highway,OFF PEAK,604,-36.893013,149.239685
8177,Bombala,Monaro Highway,PM PEAK,334,-36.893013,149.239685
100001,Canley Heights,Cambridge Street,ALL DAYS,41189,-33.878181,150.924942
100001,Canley Heights,Cambridge Street,AM PEAK,9964,-33.878181,150.924942
100001,Canley Heights,Cambridge Street,OFF PEAK,21931,-33.878181,150.924942
100001,Canley Heights,Cambridge Street,PM PEAK,11218,-33.878181,150.924942
100004,Clifton,Lawrence Hargrave Drive,ALL DAYS,4888,-34.259789,150.969467
100004,Clifton,Lawrence Hargrave Drive,AM PEAK,947,-34.259789,150.969467
100004,Clifton,Lawrence Hargrave Drive,OFF PEAK,2328,-34.259789,150.969467
100004,Clifton,Lawrence Hargrave Drive,PM PEAK,1131,-34.259789,150.969467
16129,Pagewood,Wentworth Avenue,ALL DAYS,49670,-33.936672,151.209625
16129,Pagewood,Wentworth Avenue,AM PEAK,12668,-33.936672,151.209625
16129,Pagewood,Wentworth Avenue,OFF PEAK,25116,-33.936672,151.209625
16129,Pagewood,Wentworth Avenue,PM PEAK,14391,-33.936672,151.209625
18041,St Peters,Canal Road,ALL DAYS,31683,-33.919224,151.177978
18041,St Peters,Canal Road,AM PEAK,8089,-33.919224,151.177978
18041,St Peters,Canal Road,OFF PEAK,17595,-33.919224,151.177978
18041,St Peters,Canal Road,PM PEAK,7372,-33.919224,151.177978
20075,Lilyfield,City West Link Road,ALL DAYS,66255,-33.871185,151.172668
20075,Lilyfield,City West Link Road,AM PEAK,14058,-33.871185,151.172668
20075,Lilyfield,City West Link Road,OFF PEAK,36531,-33.871185,151.172668
20075,Lilyfield,City West Link Road,PM PEAK,15533,-33.871185,151.172668
21032,Cammeray,Strathallen Avenue,ALL DAYS,23632,-33.817001,151.212357
21032,Cammeray,Strathallen Avenue,AM PEAK,6706,-33.817001,151.212357
21032,Cammeray,Strathallen Avenue,OFF PEAK,10890,-33.817001,151.212357
21032,Cammeray,Strathallen Avenue,PM PEAK,7168,-33.817001,151.212357
22043,Mosman,Ourimbah Road,ALL DAYS,23871,-33.822067,151.238358
22043,Mosman,Ourimbah Road,AM PEAK,6972,-33.822067,151.238358
22043,Mosman,Ourimbah Road,OFF PEAK,10480,-33.822067,151.238358
22043,Mosman,Ourimbah Road,PM PEAK,7183,-33.822067,151.238358
23055,Brighton-Le-Sands,General Holmes Drive,ALL DAYS,64993,-33.95490646,151.1586761
23055,Brighton-Le-Sands,General Holmes Drive,AM PEAK,16027,-33.95490646,151.1586761
23055,Brighton-Le-Sands,General Holmes Drive,OFF PEAK,32460,-33.95490646,151.1586761
23055,Brighton-Le-Sands,General Holmes Drive,PM PEAK,18842,-33.95490646,151.1586761
23067,Arncliffe,Marsh Street,ALL DAYS,57089,-33.934475,151.15831
23067,Arncliffe,Marsh Street,AM PEAK,15516,-33.934475,151.15831
23067,Arncliffe,Marsh Street,OFF PEAK,31026,-33.934475,151.15831
23067,Arncliffe,Marsh Street,PM PEAK,12771,-33.934475,151.15831
24008,Wiley Park,King Georges Road,ALL DAYS,66643,-33.922554,151.068237
24008,Wiley Park,King Georges Road,AM PEAK,9819,-33.922554,151.068237
24008,Wiley Park,King Georges Road,OFF PEAK,39343,-33.922554,151.068237
24008,Wiley Park,King Georges Road,PM PEAK,15712,-33.922554,151.068237
24014,Roselands,Canterbury Road,ALL DAYS,41024,-33.928268,151.077286
24014,Roselands,Canterbury Road,AM PEAK,9699,-33.928268,151.077286
24014,Roselands,Canterbury Road,OFF PEAK,22089,-33.928268,151.077286
24014,Roselands,Canterbury Road,PM PEAK,10348,-33.928268,151.077286
24026,Roselands,King Georges Road,ALL DAYS,74384,-33.934917,151.0737
24026,Roselands,King Georges Road,AM PEAK,16342,-33.934917,151.0737
24026,Roselands,King Georges Road,OFF PEAK,40854,-33.934917,151.0737
24026,Roselands,King Georges Road,PM PEAK,17792,-33.934917,151.0737
24221,Kingsgrove,Bexley Road,ALL DAYS,34263,-33.935444,151.111282
24221,Kingsgrove,Bexley Road,AM PEAK,8470,-33.935444,151.111282
24221,Kingsgrove,Bexley Road,OFF PEAK,16560,-33.935444,151.111282
24221,Kingsgrove,Bexley Road,PM PEAK,10154,-33.935444,151.111282
25001,Summer Hill,Liverpool Road,ALL DAYS,23684,-33.889008,151.133102
25001,Summer Hill,Liverpool Road,AM PEAK,5859,-33.889008,151.133102
25001,Summer Hill,Liverpool Road,OFF PEAK,11645,-33.889008,151.133102
25001,Summer Hill,Liverpool Road,PM PEAK,7014,-33.889008,151.133102
28008,Homebush West,Centenary Drive,ALL DAYS,95423,-33.86327,151.066605
28008,Homebush West,Centenary Drive,AM PEAK,22775,-33.86327,151.066605
28008,Homebush West,Centenary Drive,OFF PEAK,52959,-33.86327,151.066605
28008,Homebush West,Centenary Drive,PM PEAK,21452,-33.86327,151.066605
28022,Strathfield South,Liverpool Road,ALL DAYS,53342,-33.887241,151.073135
28022,Strathfield South,Liverpool Road,AM PEAK,13615,-33.887241,151.073135
28022,Strathfield South,Liverpool Road,OFF PEAK,27016,-33.887241,151.073135
28022,Strathfield South,Liverpool Road,PM PEAK,15236,-33.887241,151.073135
29005,Rhodes,Concord Road,ALL DAYS,93615,-33.824696,151.093216
29005,Rhodes,Concord Road,AM PEAK,22525,-33.824696,151.093216
29005,Rhodes,Concord Road,OFF PEAK,48759,-33.824696,151.093216
29005,Rhodes,Concord Road,PM PEAK,25198,-33.824696,151.093216
30005,Five Dock,Parramatta Road,ALL DAYS,80405,-33.869789,151.112778
30005,Five Dock,Parramatta Road,AM PEAK,17191,-33.869789,151.112778
30005,Five Dock,Parramatta Road,OFF PEAK,38081,-33.869789,151.112778
30005,Five Dock,Parramatta Road,PM PEAK,16144,-33.869789,151.112778
32022,Lane Cove,Epping Road,ALL DAYS,39449,-33.812298,151.170197
32022,Lane Cove,Epping Road,AM PEAK,9092,-33.812298,151.170197
32022,Lane Cove,Epping Road,OFF PEAK,21384,-33.812298,151.170197
32022,Lane Cove,Epping Road,PM PEAK,10182,-33.812298,151.170197
32029,Lane Cove West,Burns Bay Road,ALL DAYS,39785,-33.821175,151.149902
32029,Lane Cove West,Burns Bay Road,AM PEAK,11436,-33.821175,151.149902
32029,Lane Cove West,Burns Bay Road,OFF PEAK,19204,-33.821175,151.149902
32029,Lane Cove West,Burns Bay Road,PM PEAK,12095,-33.821175,151.149902
33014,Lane Cove North,Pacific Highway,ALL DAYS,61721,-33.806141,151.17952
33014,Lane Cove North,Pacific Highway,AM PEAK,15333,-33.806141,151.17952
33014,Lane Cove North,Pacific Highway,OFF PEAK,32665,-33.806141,151.17952
33014,Lane Cove North,Pacific Highway,PM PEAK,15363,-33.806141,151.17952
33023,Castlecrag,Eastern Valley Way,ALL DAYS,34591,-33.799751,151.210465
33023,Castlecrag,Eastern Valley Way,AM PEAK,8943,-33.799751,151.210465
33023,Castlecrag,Eastern Valley Way,OFF PEAK,14240,-33.799751,151.210465
33023,Castlecrag,Eastern Valley Way,PM PEAK,9577,-33.799751,151.210465
33026,Chatswood,Penshurst Street,ALL DAYS,28812,-33.788738,151.193848
33026,Chatswood,Penshurst Street,AM PEAK,8943,-33.788738,151.193848
33026,Chatswood,Penshurst Street,OFF PEAK,13955,-33.788738,151.193848
33026,Chatswood,Penshurst Street,PM PEAK,7696,-33.788738,151.193848
33098,Willoughby,Willoughby Road,ALL DAYS,35509,-33.811386,151.199509
33098,Willoughby,Willoughby Road,AM PEAK,10557,-33.811386,151.199509
33098,Willoughby,Willoughby Road,OFF PEAK,16523,-33.811386,151.199509
33098,Willoughby,Willoughby Road,PM PEAK,10344,-33.811386,151.199509
36002,Taren Point,Taren Point Road,ALL DAYS,57578,-34.011719,151.126007
36002,Taren Point,Taren Point Road,AM PEAK,15899,-34.011719,151.126007
36002,Taren Point,Taren Point Road,OFF PEAK,27275,-34.011719,151.126007
36002,Taren Point,Taren Point Road,PM PEAK,18062,-34.011719,151.126007
37001,Loftus,Princes Highway,ALL DAYS,57373,-34.054104,151.046188
37001,Loftus,Princes Highway,AM PEAK,16016,-34.054104,151.046188
37001,Loftus,Princes Highway,OFF PEAK,24877,-34.054104,151.046188
37001,Loftus,Princes Highway,PM PEAK,17571,-34.054104,151.046188
37022,Engadine,Heathcote Road,ALL DAYS,22851,-34.072643,151.000855
37022,Engadine,Heathcote Road,AM PEAK,5982,-34.072643,151.000855
37022,Engadine,Heathcote Road,OFF PEAK,10720,-34.072643,151.000855
37022,Engadine,Heathcote Road,PM PEAK,6909,-34.072643,151.000855
42001,Padstow Heights,Alfords Point Road,ALL DAYS,43920,-33.977142,151.030533
42001,Padstow Heights,Alfords Point Road,AM PEAK,10824,-33.977142,151.030533
42001,Padstow Heights,Alfords Point Road,OFF PEAK,19584,-33.977142,151.030533
42001,Padstow Heights,Alfords Point Road,PM PEAK,6478,-33.977142,151.030533
43032,Padstow,Henry Lawson Drive,ALL DAYS,38488,-33.963131,151.04187
43032,Padstow,Henry Lawson Drive,AM PEAK,11402,-33.963131,151.04187
43032,Padstow,Henry Lawson Drive,OFF PEAK,15541,-33.963131,151.04187
43032,Padstow,Henry Lawson Drive,PM PEAK,13313,-33.963131,151.04187
43216,Regents Park,Joseph Street,ALL DAYS,61424,-33.88764954,151.0394897
43216,Regents Park,Joseph Street,AM PEAK,17299,-33.88764954,151.0394897
43216,Regents Park,Joseph Street,OFF PEAK,30526,-33.88764954,151.0394897
43216,Regents Park,Joseph Street,PM PEAK,18410,-33.88764954,151.0394897
43236,Bankstown,Fairford Road,ALL DAYS,54706,-33.926025,151.038132
43236,Bankstown,Fairford Road,AM PEAK,13264,-33.926025,151.038132
43236,Bankstown,Fairford Road,OFF PEAK,29089,-33.926025,151.038132
43236,Bankstown,Fairford Road,PM PEAK,16391,-33.926025,151.038132
43239,Greenacre,Hume Highway,ALL DAYS,54099,-33.90515137,151.0413513
43239,Greenacre,Hume Highway,AM PEAK,12820,-33.90515137,151.0413513
43239,Greenacre,Hume Highway,OFF PEAK,29878,-33.90515137,151.0413513
43239,Greenacre,Hume Highway,PM PEAK,12900,-33.90515137,151.0413513
43246,Padstow,Davies Road,ALL DAYS,40536,-33.961929,151.037201
43246,Padstow,Davies Road,AM PEAK,11635,-33.961929,151.037201
43246,Padstow,Davies Road,OFF PEAK,18656,-33.961929,151.037201
43246,Padstow,Davies Road,PM PEAK,12068,-33.961929,151.037201
44002,Villawood,Hume Highway,ALL DAYS,50143,-33.88992691,150.973999
44002,Villawood,Hume Highway,AM PEAK,12300,-33.88992691,150.973999
44002,Villawood,Hume Highway,OFF PEAK,25774,-33.88992691,150.973999
44002,Villawood,Hume Highway,PM PEAK,13960,-33.88992691,150.973999
44139,Lansvale,Hume Highway,ALL DAYS,62666,-33.89113235,150.9658966
44139,Lansvale,Hume Highway,AM PEAK,15091,-33.89113235,150.9658966
44139,Lansvale,Hume Highway,OFF PEAK,32264,-33.89113235,150.9658966
44139,Lansvale,Hume Highway,PM PEAK,17528,-33.89113235,150.9658966
47024,Auburn,Parramatta Road,ALL DAYS,32280,-33.83889,151.029022
47024,Auburn,Parramatta Road,AM PEAK,6409,-33.83889,151.029022
47024,Auburn,Parramatta Road,OFF PEAK,18869,-33.83889,151.029022
47024,Auburn,Parramatta Road,PM PEAK,8124,-33.83889,151.029022
50001,Rydalmere,Silverwater Road,ALL DAYS,64247,-33.823917,151.051331
50001,Rydalmere,Silverwater Road,AM PEAK,18909,-33.823917,151.051331
50001,Rydalmere,Silverwater Road,OFF PEAK,29954,-33.823917,151.051331
50001,Rydalmere,Silverwater Road,PM PEAK,19966,-33.823917,151.051331
50207,Parramatta,Victoria Road,ALL DAYS,57243,-33.809143,151.025696
50207,Parramatta,Victoria Road,AM PEAK,16754,-33.809143,151.025696
50207,Parramatta,Victoria Road,OFF PEAK,29285,-33.809143,151.025696
50207,Parramatta,Victoria Road,PM PEAK,17654,-33.809143,151.025696
50231,Carlingford,Marsden Road,ALL DAYS,27301,-33.78928,151.062759
50231,Carlingford,Marsden Road,AM PEAK,7081,-33.78928,151.062759
50231,Carlingford,Marsden Road,OFF PEAK,13685,-33.78928,151.062759
50231,Carlingford,Marsden Road,PM PEAK,7118,-33.78928,151.062759
50233,Ermington,Silverwater Road,ALL DAYS,29395,-33.807297,151.053345
50233,Ermington,Silverwater Road,AM PEAK,6617,-33.807297,151.053345
50233,Ermington,Silverwater Road,OFF PEAK,11903,-33.807297,151.053345
50233,Ermington,Silverwater Road,PM PEAK,9816,-33.807297,151.053345
50385,North Parramatta,Church Street,ALL DAYS,31580,-33.794579,151.000626
50385,North Parramatta,Church Street,AM PEAK,8114,-33.794579,151.000626
50385,North Parramatta,Church Street,OFF PEAK,16075,-33.794579,151.000626
50385,North Parramatta,Church Street,PM PEAK,9294,-33.794579,151.000626
51235,Ryde,Victoria Road,ALL DAYS,58366,-33.81551,151.101105
51235,Ryde,Victoria Road,AM PEAK,15902,-33.81551,151.101105
51235,Ryde,Victoria Road,OFF PEAK,29701,-33.81551,151.101105
51235,Ryde,Victoria Road,PM PEAK,15997,-33.81551,151.101105
52040,North Ryde,Epping Road,ALL DAYS,50779,-33.798531,151.138992
52040,North Ryde,Epping Road,AM PEAK,13048,-33.798531,151.138992
52040,North Ryde,Epping Road,OFF PEAK,25138,-33.798531,151.138992
52040,North Ryde,Epping Road,PM PEAK,15289,-33.798531,151.138992
53004,Gordon,Pacific Highway,ALL DAYS,50155,-33.75317,151.151077
53004,Gordon,Pacific Highway,AM PEAK,13774,-33.75317,151.151077
53004,Gordon,Pacific Highway,OFF PEAK,25068,-33.75317,151.151077
53004,Gordon,Pacific Highway,PM PEAK,13125,-33.75317,151.151077
53053,St Ives,Eastern Arterial Road,ALL DAYS,14937,-33.75,151.1734161
53053,St Ives,Eastern Arterial Road,AM PEAK,3903,-33.75,151.1734161
53053,St Ives,Eastern Arterial Road,OFF PEAK,6923,-33.75,151.1734161
53053,St Ives,Eastern Arterial Road,PM PEAK,4905,-33.75,151.1734161
53198,Killara,Pacific Highway,ALL DAYS,46497,-33.761337,151.154983
53198,Killara,Pacific Highway,AM PEAK,12304,-33.761337,151.154983
53198,Killara,Pacific Highway,OFF PEAK,23682,-33.761337,151.154983
53198,Killara,Pacific Highway,PM PEAK,12074,-33.761337,151.154983
53209,Wahroonga,Pacific Highway,ALL DAYS,61415,-33.718727,151.110672
53209,Wahroonga,Pacific Highway,AM PEAK,15708,-33.718727,151.110672
53209,Wahroonga,Pacific Highway,OFF PEAK,30427,-33.718727,151.110672
53209,Wahroonga,Pacific Highway,PM PEAK,15793,-33.718727,151.110672
55028,North Narrabeen,Pittwater Road,ALL DAYS,58526,-33.706745,151.297028
55028,North Narrabeen,Pittwater Road,AM PEAK,15159,-33.706745,151.297028
55028,North Narrabeen,Pittwater Road,OFF PEAK,27919,-33.706745,151.297028
55028,North Narrabeen,Pittwater Road,PM PEAK,18059,-33.706745,151.297028
55036,Beacon Hill,Warringah Road,ALL DAYS,54781,-33.753216,151.257523
55036,Beacon Hill,Warringah Road,AM PEAK,14953,-33.753216,151.257523
55036,Beacon Hill,Warringah Road,OFF PEAK,25605,-33.753216,151.257523
55036,Beacon Hill,Warringah Road,PM PEAK,16971,-33.753216,151.257523
55050,Beacon Hill,Warringah Road,ALL DAYS,48463,-33.753262,151.257889
57011,Belrose,Mona Vale Road,ALL DAYS,52629,-33.701229,151.211594
57011,Belrose,Mona Vale Road,AM PEAK,15332,-33.701229,151.211594
57011,Belrose,Mona Vale Road,OFF PEAK,23128,-33.701229,151.211594
57011,Belrose,Mona Vale Road,PM PEAK,16192,-33.701229,151.211594
57024,Ingleside,Mona Vale Road,ALL DAYS,33718,-33.686592,151.256943
57024,Ingleside,Mona Vale Road,AM PEAK,9801,-33.686592,151.256943
57024,Ingleside,Mona Vale Road,OFF PEAK,15249,-33.686592,151.256943
57024,Ingleside,Mona Vale Road,PM PEAK,10343,-33.686592,151.256943
57025,Belrose,Forest Way,ALL DAYS,38822,-33.725773,151.219788
57025,Belrose,Forest Way,AM PEAK,10966,-33.725773,151.219788
57025,Belrose,Forest Way,OFF PEAK,19361,-33.725773,151.219788
57025,Belrose,Forest Way,PM PEAK,10827,-33.725773,151.219788
60005,Liverpool,Hume Highway,ALL DAYS,72269,-33.937553,150.913849
60005,Liverpool,Hume Highway,AM PEAK,17156,-33.937553,150.913849
